country,field,year,num_patent_applications,num_patent_granted,complete,pillar,is_group
Mexico,Telecommunications,2019,22,21.0,False,patents,False
Mexico,Telecommunications,2020,25,17.0,False,patents,False
Mexico,Telecommunications,2021,32,10.0,False,patents,False
Mexico,Telecommunications,2022,4,0.0,False,patents,False
Mexico,Telecommunications,2023,0,,False,patents,False
Mexico,Transportation,2015,12,12.0,True,patents,False
Mexico,Transportation,2016,14,11.0,True,patents,False
Mexico,Transportation,2017,14,14.0,True,patents,False
Mexico,Transportation,2018,9,8.0,True,patents,False
Mexico,Transportation,2019,6,6.0,False,patents,False
Mexico,Transportation,2020,10,7.0,False,patents,False
Mexico,Transportation,2021,3,1.0,False,patents,False
Mexico,Transportation,2022,0,0.0,False,patents,False
Mexico,Transportation,2023,0,,False,patents,False
Moldova,Agriculture,2021,0,,False,patents,False
Moldova,All,2021,1,,False,patents,False
Moldova,Banking and Finance,2021,0,,False,patents,False
Moldova,Business,2021,0,,False,patents,False
Moldova,Energy Management,2021,0,,False,patents,False
Moldova,Industry and Manufacturing,2021,0,,False,patents,False
Moldova,Life Sciences,2021,0,,False,patents,False
Moldova,Personal Devices and Computing,2021,1,,False,patents,False
Moldova,Physical Sciences and Engineering,2021,0,,False,patents,False
Moldova,Security,2021,0,,False,patents,False
Moldova,Telecommunications,2021,0,,False,patents,False
Moldova,Transportation,2021,0,,False,patents,False
Morocco,Agriculture,2015,0,0.0,True,patents,False
Morocco,Agriculture,2016,0,0.0,True,patents,False
Morocco,Agriculture,2017,0,0.0,True,patents,False
Morocco,Agriculture,2018,1,0.0,True,patents,False
Morocco,Agriculture,2019,0,0.0,False,patents,False
Morocco,Agriculture,2020,1,1.0,False,patents,False
Morocco,Agriculture,2021,0,0.0,False,patents,False
Morocco,Agriculture,2022,2,1.0,False,patents,False
Morocco,All,2015,2,2.0,True,patents,False
Morocco,All,2016,3,1.0,True,patents,False
Morocco,All,2017,5,2.0,True,patents,False
Morocco,All,2018,7,4.0,True,patents,False
Morocco,All,2019,7,5.0,False,patents,False
Morocco,All,2020,2,2.0,False,patents,False
Morocco,All,2021,2,1.0,False,patents,False
Morocco,All,2022,4,3.0,False,patents,False
Morocco,Banking and Finance,2015,1,1.0,True,patents,False
Morocco,Banking and Finance,2016,0,0.0,True,patents,False
Morocco,Banking and Finance,2017,0,0.0,True,patents,False
Morocco,Banking and Finance,2018,1,0.0,True,patents,False
Morocco,Banking and Finance,2019,1,1.0,False,patents,False
Morocco,Banking and Finance,2020,0,0.0,False,patents,False
Morocco,Banking and Finance,2021,0,0.0,False,patents,False
Morocco,Banking and Finance,2022,0,0.0,False,patents,False
Morocco,Business,2015,1,1.0,True,patents,False
Morocco,Business,2016,0,0.0,True,patents,False
Morocco,Business,2017,1,1.0,True,patents,False
Morocco,Business,2018,0,0.0,True,patents,False
Morocco,Business,2019,2,2.0,False,patents,False
Morocco,Business,2020,1,1.0,False,patents,False
Morocco,Business,2021,0,0.0,False,patents,False
Morocco,Business,2022,2,2.0,False,patents,False
Morocco,Energy Management,2015,0,0.0,True,patents,False
Morocco,Energy Management,2016,0,0.0,True,patents,False
Morocco,Energy Management,2017,0,0.0,True,patents,False
Morocco,Energy Management,2018,0,0.0,True,patents,False
Morocco,Energy Management,2019,1,0.0,False,patents,False
Morocco,Energy Management,2020,0,0.0,False,patents,False
Morocco,Energy Management,2021,1,1.0,False,patents,False
Morocco,Energy Management,2022,0,0.0,False,patents,False
Morocco,Industry and Manufacturing,2015,0,0.0,True,patents,False
Morocco,Industry and Manufacturing,2016,0,0.0,True,patents,False
Morocco,Industry and Manufacturing,2017,0,0.0,True,patents,False
Morocco,Industry and Manufacturing,2018,1,1.0,True,patents,False
Morocco,Industry and Manufacturing,2019,0,0.0,False,patents,False
Morocco,Industry and Manufacturing,2020,0,0.0,False,patents,False
Morocco,Industry and Manufacturing,2021,1,1.0,False,patents,False
Morocco,Industry and Manufacturing,2022,0,0.0,False,patents,False
Morocco,Life Sciences,2015,1,1.0,True,patents,False
Morocco,Life Sciences,2016,1,0.0,True,patents,False
Morocco,Life Sciences,2017,0,0.0,True,patents,False
Morocco,Life Sciences,2018,2,1.0,True,patents,False
Morocco,Life Sciences,2019,1,1.0,False,patents,False
Morocco,Life Sciences,2020,0,0.0,False,patents,False
Morocco,Life Sciences,2021,1,0.0,False,patents,False
Morocco,Life Sciences,2022,0,0.0,False,patents,False
Morocco,Personal Devices and Computing,2015,1,1.0,True,patents,False
Morocco,Personal Devices and Computing,2016,2,1.0,True,patents,False
Morocco,Personal Devices and Computing,2017,3,1.0,True,patents,False
Morocco,Personal Devices and Computing,2018,1,1.0,True,patents,False
Morocco,Personal Devices and Computing,2019,4,3.0,False,patents,False
Morocco,Personal Devices and Computing,2020,1,1.0,False,patents,False
Morocco,Personal Devices and Computing,2021,0,0.0,False,patents,False
Morocco,Personal Devices and Computing,2022,2,1.0,False,patents,False
Morocco,Physical Sciences and Engineering,2015,0,0.0,True,patents,False
Morocco,Physical Sciences and Engineering,2016,0,0.0,True,patents,False
Morocco,Physical Sciences and Engineering,2017,0,0.0,True,patents,False
Morocco,Physical Sciences and Engineering,2018,2,1.0,True,patents,False
Morocco,Physical Sciences and Engineering,2019,1,1.0,False,patents,False
Morocco,Physical Sciences and Engineering,2020,0,0.0,False,patents,False
Morocco,Physical Sciences and Engineering,2021,0,0.0,False,patents,False
Morocco,Physical Sciences and Engineering,2022,0,0.0,False,patents,False
Morocco,Security,2015,0,0.0,True,patents,False
Morocco,Security,2016,1,1.0,True,patents,False
Morocco,Security,2017,0,0.0,True,patents,False
Morocco,Security,2018,0,0.0,True,patents,False
Morocco,Security,2019,2,2.0,False,patents,False
Morocco,Security,2020,0,0.0,False,patents,False
Morocco,Security,2021,0,0.0,False,patents,False
Morocco,Security,2022,0,0.0,False,patents,False
Morocco,Telecommunications,2015,1,1.0,True,patents,False
Morocco,Telecommunications,2016,0,0.0,True,patents,False
Morocco,Telecommunications,2017,0,0.0,True,patents,False
Morocco,Telecommunications,2018,2,2.0,True,patents,False
Morocco,Telecommunications,2019,3,3.0,False,patents,False
Morocco,Telecommunications,2020,1,1.0,False,patents,False
Morocco,Telecommunications,2021,0,0.0,False,patents,False
Morocco,Telecommunications,2022,0,0.0,False,patents,False
Morocco,Transportation,2015,0,0.0,True,patents,False
Morocco,Transportation,2016,0,0.0,True,patents,False
Morocco,Transportation,2017,1,1.0,True,patents,False
Morocco,Transportation,2018,0,0.0,True,patents,False
Morocco,Transportation,2019,0,0.0,False,patents,False
Morocco,Transportation,2020,0,0.0,False,patents,False
Morocco,Transportation,2021,0,0.0,False,patents,False
Morocco,Transportation,2022,0,0.0,False,patents,False
Netherlands,Agriculture,2015,1,1.0,True,patents,False
Netherlands,Agriculture,2016,0,0.0,True,patents,False
Netherlands,Agriculture,2017,0,0.0,True,patents,False
Netherlands,Agriculture,2018,0,0.0,True,patents,False
Netherlands,Agriculture,2019,1,1.0,False,patents,False
Netherlands,Agriculture,2020,0,0.0,False,patents,False
Netherlands,Agriculture,2021,4,4.0,False,patents,False
Netherlands,Agriculture,2022,2,2.0,False,patents,False
Netherlands,Agriculture,2023,0,0.0,False,patents,False
Netherlands,Agriculture,2024,0,0.0,False,patents,False
Netherlands,All,2015,5,5.0,True,patents,False
Netherlands,All,2016,6,6.0,True,patents,False
Netherlands,All,2017,5,5.0,True,patents,False
Netherlands,All,2018,13,10.0,True,patents,False
Netherlands,All,2019,24,24.0,False,patents,False
Netherlands,All,2020,19,19.0,False,patents,False
Netherlands,All,2021,45,44.0,False,patents,False
Netherlands,All,2022,63,63.0,False,patents,False
Netherlands,All,2023,3,3.0,False,patents,False
Netherlands,All,2024,5,5.0,False,patents,False
Netherlands,Banking and Finance,2015,0,0.0,True,patents,False
Netherlands,Banking and Finance,2016,0,0.0,True,patents,False
Netherlands,Banking and Finance,2017,0,0.0,True,patents,False
Netherlands,Banking and Finance,2018,0,0.0,True,patents,False
Netherlands,Banking and Finance,2019,0,0.0,False,patents,False
Netherlands,Banking and Finance,2020,1,1.0,False,patents,False
Netherlands,Banking and Finance,2021,1,1.0,False,patents,False
Netherlands,Banking and Finance,2022,1,1.0,False,patents,False
Netherlands,Banking and Finance,2023,0,0.0,False,patents,False
Netherlands,Banking and Finance,2024,0,0.0,False,patents,False
Netherlands,Business,2015,0,0.0,True,patents,False
Netherlands,Business,2016,0,0.0,True,patents,False
Netherlands,Business,2017,0,0.0,True,patents,False
Netherlands,Business,2018,0,0.0,True,patents,False
Netherlands,Business,2019,2,2.0,False,patents,False
Netherlands,Business,2020,2,2.0,False,patents,False
Netherlands,Business,2021,4,4.0,False,patents,False
Netherlands,Business,2022,6,6.0,False,patents,False
Netherlands,Business,2023,0,0.0,False,patents,False
Netherlands,Business,2024,2,2.0,False,patents,False
Netherlands,Energy Management,2015,0,0.0,True,patents,False
Netherlands,Energy Management,2016,0,0.0,True,patents,False
Netherlands,Energy Management,2017,0,0.0,True,patents,False
Netherlands,Energy Management,2018,0,0.0,True,patents,False
Netherlands,Energy Management,2019,0,0.0,False,patents,False
Netherlands,Energy Management,2020,0,0.0,False,patents,False
Netherlands,Energy Management,2021,2,2.0,False,patents,False
Netherlands,Energy Management,2022,4,4.0,False,patents,False
Netherlands,Energy Management,2023,0,0.0,False,patents,False
Netherlands,Energy Management,2024,0,0.0,False,patents,False
Netherlands,Industry and Manufacturing,2015,0,0.0,True,patents,False
Netherlands,Industry and Manufacturing,2016,0,0.0,True,patents,False
Netherlands,Industry and Manufacturing,2017,0,0.0,True,patents,False
Netherlands,Industry and Manufacturing,2018,0,0.0,True,patents,False
Netherlands,Industry and Manufacturing,2019,1,1.0,False,patents,False
Netherlands,Industry and Manufacturing,2020,2,2.0,False,patents,False
Netherlands,Industry and Manufacturing,2021,5,5.0,False,patents,False
Netherlands,Industry and Manufacturing,2022,3,3.0,False,patents,False
Netherlands,Industry and Manufacturing,2023,0,0.0,False,patents,False
Netherlands,Industry and Manufacturing,2024,0,0.0,False,patents,False
Netherlands,Life Sciences,2015,2,2.0,True,patents,False
Netherlands,Life Sciences,2016,0,0.0,True,patents,False
Netherlands,Life Sciences,2017,3,3.0,True,patents,False
Netherlands,Life Sciences,2018,4,3.0,True,patents,False
Netherlands,Life Sciences,2019,8,8.0,False,patents,False
Netherlands,Life Sciences,2020,4,4.0,False,patents,False
Netherlands,Life Sciences,2021,8,8.0,False,patents,False
Netherlands,Life Sciences,2022,11,11.0,False,patents,False
Netherlands,Life Sciences,2023,1,1.0,False,patents,False
Netherlands,Life Sciences,2024,0,0.0,False,patents,False
Netherlands,Personal Devices and Computing,2015,3,3.0,True,patents,False
Netherlands,Personal Devices and Computing,2016,2,2.0,True,patents,False
Netherlands,Personal Devices and Computing,2017,1,1.0,True,patents,False
Netherlands,Personal Devices and Computing,2018,3,3.0,True,patents,False
Netherlands,Personal Devices and Computing,2019,8,8.0,False,patents,False
Netherlands,Personal Devices and Computing,2020,7,7.0,False,patents,False
Netherlands,Personal Devices and Computing,2021,6,5.0,False,patents,False
Netherlands,Personal Devices and Computing,2022,14,14.0,False,patents,False
Netherlands,Personal Devices and Computing,2023,1,1.0,False,patents,False
Netherlands,Personal Devices and Computing,2024,1,1.0,False,patents,False
Netherlands,Physical Sciences and Engineering,2015,0,0.0,True,patents,False
Netherlands,Physical Sciences and Engineering,2016,0,0.0,True,patents,False
Netherlands,Physical Sciences and Engineering,2017,0,0.0,True,patents,False
Netherlands,Physical Sciences and Engineering,2018,0,0.0,True,patents,False
Netherlands,Physical Sciences and Engineering,2019,0,0.0,False,patents,False
Netherlands,Physical Sciences and Engineering,2020,0,0.0,False,patents,False
Netherlands,Physical Sciences and Engineering,2021,2,2.0,False,patents,False
Netherlands,Physical Sciences and Engineering,2022,5,5.0,False,patents,False
Netherlands,Physical Sciences and Engineering,2023,0,0.0,False,patents,False
Netherlands,Physical Sciences and Engineering,2024,0,0.0,False,patents,False
Netherlands,Security,2015,1,1.0,True,patents,False
Netherlands,Security,2016,0,0.0,True,patents,False
Netherlands,Security,2017,0,0.0,True,patents,False
Netherlands,Security,2018,1,1.0,True,patents,False
Netherlands,Security,2019,1,1.0,False,patents,False
Netherlands,Security,2020,1,1.0,False,patents,False
Netherlands,Security,2021,1,1.0,False,patents,False
Netherlands,Security,2022,0,0.0,False,patents,False
Netherlands,Security,2023,0,0.0,False,patents,False
Netherlands,Security,2024,0,0.0,False,patents,False
Netherlands,Telecommunications,2015,1,1.0,True,patents,False
Netherlands,Telecommunications,2016,2,2.0,True,patents,False
Netherlands,Telecommunications,2017,0,0.0,True,patents,False
Netherlands,Telecommunications,2018,1,1.0,True,patents,False
Netherlands,Telecommunications,2019,3,3.0,False,patents,False
Netherlands,Telecommunications,2020,1,1.0,False,patents,False
Netherlands,Telecommunications,2021,3,3.0,False,patents,False
Netherlands,Telecommunications,2022,6,6.0,False,patents,False
Netherlands,Telecommunications,2023,1,1.0,False,patents,False
Netherlands,Telecommunications,2024,1,1.0,False,patents,False
Netherlands,Transportation,2015,0,0.0,True,patents,False
Netherlands,Transportation,2016,1,1.0,True,patents,False
Netherlands,Transportation,2017,1,1.0,True,patents,False
Netherlands,Transportation,2018,0,0.0,True,patents,False
Netherlands,Transportation,2019,1,1.0,False,patents,False
Netherlands,Transportation,2020,1,1.0,False,patents,False
Netherlands,Transportation,2021,2,2.0,False,patents,False
Netherlands,Transportation,2022,2,2.0,False,patents,False
Netherlands,Transportation,2023,0,0.0,False,patents,False
Netherlands,Transportation,2024,0,0.0,False,patents,False
New Zealand,Agriculture,2015,0,0.0,True,patents,False
New Zealand,Agriculture,2016,1,1.0,True,patents,False
New Zealand,Agriculture,2017,3,3.0,True,patents,False
New Zealand,Agriculture,2018,1,1.0,True,patents,False
New Zealand,Agriculture,2019,0,0.0,False,patents,False
New Zealand,Agriculture,2020,0,0.0,False,patents,False
New Zealand,Agriculture,2021,0,0.0,False,patents,False
New Zealand,Agriculture,2022,0,0.0,False,patents,False
New Zealand,All,2015,18,11.0,True,patents,False
New Zealand,All,2016,5,4.0,True,patents,False
New Zealand,All,2017,20,18.0,True,patents,False
New Zealand,All,2018,14,13.0,True,patents,False
New Zealand,All,2019,12,11.0,False,patents,False
New Zealand,All,2020,6,6.0,False,patents,False
New Zealand,All,2021,4,3.0,False,patents,False
New Zealand,All,2022,1,1.0,False,patents,False
New Zealand,Banking and Finance,2015,5,3.0,True,patents,False
New Zealand,Banking and Finance,2016,0,0.0,True,patents,False
New Zealand,Banking and Finance,2017,2,2.0,True,patents,False
New Zealand,Banking and Finance,2018,0,0.0,True,patents,False
New Zealand,Banking and Finance,2019,0,0.0,False,patents,False
New Zealand,Banking and Finance,2020,0,0.0,False,patents,False
New Zealand,Banking and Finance,2021,0,0.0,False,patents,False
New Zealand,Banking and Finance,2022,0,0.0,False,patents,False
New Zealand,Business,2015,3,2.0,True,patents,False
New Zealand,Business,2016,0,0.0,True,patents,False
New Zealand,Business,2017,3,2.0,True,patents,False
New Zealand,Business,2018,1,1.0,True,patents,False
New Zealand,Business,2019,0,0.0,False,patents,False
New Zealand,Business,2020,0,0.0,False,patents,False
New Zealand,Business,2021,1,0.0,False,patents,False
New Zealand,Business,2022,1,1.0,False,patents,False
New Zealand,Energy Management,2015,1,1.0,True,patents,False
New Zealand,Energy Management,2016,1,0.0,True,patents,False
New Zealand,Energy Management,2017,1,1.0,True,patents,False
New Zealand,Energy Management,2018,0,0.0,True,patents,False
New Zealand,Energy Management,2019,0,0.0,False,patents,False
New Zealand,Energy Management,2020,0,0.0,False,patents,False
New Zealand,Energy Management,2021,2,1.0,False,patents,False
New Zealand,Energy Management,2022,0,0.0,False,patents,False
New Zealand,Industry and Manufacturing,2015,2,1.0,True,patents,False
New Zealand,Industry and Manufacturing,2016,0,0.0,True,patents,False
New Zealand,Industry and Manufacturing,2017,2,2.0,True,patents,False
New Zealand,Industry and Manufacturing,2018,0,0.0,True,patents,False
New Zealand,Industry and Manufacturing,2019,1,1.0,False,patents,False
New Zealand,Industry and Manufacturing,2020,0,0.0,False,patents,False
New Zealand,Industry and Manufacturing,2021,1,0.0,False,patents,False
New Zealand,Industry and Manufacturing,2022,0,0.0,False,patents,False
New Zealand,Life Sciences,2015,3,3.0,True,patents,False
New Zealand,Life Sciences,2016,3,3.0,True,patents,False
New Zealand,Life Sciences,2017,10,9.0,True,patents,False
New Zealand,Life Sciences,2018,10,9.0,True,patents,False
New Zealand,Life Sciences,2019,8,7.0,False,patents,False
New Zealand,Life Sciences,2020,3,3.0,False,patents,False
New Zealand,Life Sciences,2021,0,0.0,False,patents,False
New Zealand,Life Sciences,2022,0,0.0,False,patents,False
New Zealand,Personal Devices and Computing,2015,8,5.0,True,patents,False
New Zealand,Personal Devices and Computing,2016,0,0.0,True,patents,False
New Zealand,Personal Devices and Computing,2017,8,8.0,True,patents,False
New Zealand,Personal Devices and Computing,2018,6,6.0,True,patents,False
New Zealand,Personal Devices and Computing,2019,3,3.0,False,patents,False
New Zealand,Personal Devices and Computing,2020,3,3.0,False,patents,False
New Zealand,Personal Devices and Computing,2021,0,0.0,False,patents,False
New Zealand,Personal Devices and Computing,2022,0,0.0,False,patents,False
New Zealand,Physical Sciences and Engineering,2015,1,1.0,True,patents,False
New Zealand,Physical Sciences and Engineering,2016,0,0.0,True,patents,False
New Zealand,Physical Sciences and Engineering,2017,1,1.0,True,patents,False
New Zealand,Physical Sciences and Engineering,2018,1,0.0,True,patents,False
New Zealand,Physical Sciences and Engineering,2019,1,1.0,False,patents,False
New Zealand,Physical Sciences and Engineering,2020,0,0.0,False,patents,False
New Zealand,Physical Sciences and Engineering,2021,2,1.0,False,patents,False
New Zealand,Physical Sciences and Engineering,2022,0,0.0,False,patents,False
New Zealand,Security,2015,2,2.0,True,patents,False
New Zealand,Security,2016,0,0.0,True,patents,False
New Zealand,Security,2017,1,1.0,True,patents,False
New Zealand,Security,2018,2,1.0,True,patents,False
New Zealand,Security,2019,2,2.0,False,patents,False
New Zealand,Security,2020,0,0.0,False,patents,False
New Zealand,Security,2021,0,0.0,False,patents,False
New Zealand,Security,2022,0,0.0,False,patents,False
New Zealand,Telecommunications,2015,3,3.0,True,patents,False
New Zealand,Telecommunications,2016,0,0.0,True,patents,False
New Zealand,Telecommunications,2017,4,4.0,True,patents,False
New Zealand,Telecommunications,2018,1,1.0,True,patents,False
New Zealand,Telecommunications,2019,3,3.0,False,patents,False
New Zealand,Telecommunications,2020,1,1.0,False,patents,False
New Zealand,Telecommunications,2021,1,1.0,False,patents,False
New Zealand,Telecommunications,2022,0,0.0,False,patents,False
New Zealand,Transportation,2015,1,1.0,True,patents,False
New Zealand,Transportation,2016,1,1.0,True,patents,False
New Zealand,Transportation,2017,0,0.0,True,patents,False
New Zealand,Transportation,2018,0,0.0,True,patents,False
New Zealand,Transportation,2019,0,0.0,False,patents,False
New Zealand,Transportation,2020,1,1.0,False,patents,False
New Zealand,Transportation,2021,1,1.0,False,patents,False
New Zealand,Transportation,2022,0,0.0,False,patents,False
Norway,Agriculture,2016,1,0.0,True,patents,False
Norway,Agriculture,2017,1,1.0,True,patents,False
Norway,Agriculture,2018,1,1.0,True,patents,False
Norway,Agriculture,2019,0,0.0,False,patents,False
Norway,Agriculture,2020,1,1.0,False,patents,False
Norway,Agriculture,2021,1,1.0,False,patents,False
Norway,Agriculture,2022,1,0.0,False,patents,False
Norway,Agriculture,2023,0,0.0,False,patents,False
Norway,All,2016,3,2.0,True,patents,False
Norway,All,2017,2,2.0,True,patents,False
Norway,All,2018,6,5.0,True,patents,False
Norway,All,2019,5,5.0,False,patents,False
Norway,All,2020,8,6.0,False,patents,False
Norway,All,2021,6,4.0,False,patents,False
Norway,All,2022,6,3.0,False,patents,False
Norway,All,2023,3,1.0,False,patents,False
Norway,Banking and Finance,2016,0,0.0,True,patents,False
Norway,Banking and Finance,2017,1,1.0,True,patents,False
Norway,Banking and Finance,2018,1,1.0,True,patents,False
Norway,Banking and Finance,2019,1,1.0,False,patents,False
Norway,Banking and Finance,2020,0,0.0,False,patents,False
Norway,Banking and Finance,2021,0,0.0,False,patents,False
Norway,Banking and Finance,2022,0,0.0,False,patents,False
Norway,Banking and Finance,2023,0,0.0,False,patents,False
Norway,Business,2016,0,0.0,True,patents,False
Norway,Business,2017,0,0.0,True,patents,False
Norway,Business,2018,1,1.0,True,patents,False
Norway,Business,2019,2,2.0,False,patents,False
Norway,Business,2020,0,0.0,False,patents,False
Norway,Business,2021,0,0.0,False,patents,False
Norway,Business,2022,1,0.0,False,patents,False
Norway,Business,2023,0,0.0,False,patents,False
Norway,Energy Management,2016,0,0.0,True,patents,False
Norway,Energy Management,2017,0,0.0,True,patents,False
Norway,Energy Management,2018,0,0.0,True,patents,False
Norway,Energy Management,2019,1,1.0,False,patents,False
Norway,Energy Management,2020,0,0.0,False,patents,False
Norway,Energy Management,2021,1,0.0,False,patents,False
Norway,Energy Management,2022,2,2.0,False,patents,False
Norway,Energy Management,2023,1,0.0,False,patents,False
Norway,Industry and Manufacturing,2016,0,0.0,True,patents,False
Norway,Industry and Manufacturing,2017,0,0.0,True,patents,False
Norway,Industry and Manufacturing,2018,1,1.0,True,patents,False
Norway,Industry and Manufacturing,2019,2,2.0,False,patents,False
Norway,Industry and Manufacturing,2020,1,1.0,False,patents,False
Norway,Industry and Manufacturing,2021,1,1.0,False,patents,False
Norway,Industry and Manufacturing,2022,2,1.0,False,patents,False
Norway,Industry and Manufacturing,2023,0,0.0,False,patents,False
Norway,Life Sciences,2016,1,0.0,True,patents,False
Norway,Life Sciences,2017,0,0.0,True,patents,False
Norway,Life Sciences,2018,0,0.0,True,patents,False
Norway,Life Sciences,2019,1,1.0,False,patents,False
Norway,Life Sciences,2020,2,1.0,False,patents,False
Norway,Life Sciences,2021,1,1.0,False,patents,False
Norway,Life Sciences,2022,0,0.0,False,patents,False
Norway,Life Sciences,2023,0,0.0,False,patents,False
Norway,Personal Devices and Computing,2016,1,1.0,True,patents,False
Norway,Personal Devices and Computing,2017,0,0.0,True,patents,False
Norway,Personal Devices and Computing,2018,2,1.0,True,patents,False
Norway,Personal Devices and Computing,2019,3,3.0,False,patents,False
Norway,Personal Devices and Computing,2020,3,2.0,False,patents,False
Norway,Personal Devices and Computing,2021,3,2.0,False,patents,False
Norway,Personal Devices and Computing,2022,0,0.0,False,patents,False
Norway,Personal Devices and Computing,2023,1,1.0,False,patents,False
Norway,Physical Sciences and Engineering,2016,0,0.0,True,patents,False
Norway,Physical Sciences and Engineering,2017,0,0.0,True,patents,False
Norway,Physical Sciences and Engineering,2018,0,0.0,True,patents,False
Norway,Physical Sciences and Engineering,2019,0,0.0,False,patents,False
Norway,Physical Sciences and Engineering,2020,2,1.0,False,patents,False
Norway,Physical Sciences and Engineering,2021,1,1.0,False,patents,False
Norway,Physical Sciences and Engineering,2022,1,1.0,False,patents,False
Norway,Physical Sciences and Engineering,2023,2,1.0,False,patents,False
Norway,Security,2016,0,0.0,True,patents,False
Norway,Security,2017,0,0.0,True,patents,False
Norway,Security,2018,0,0.0,True,patents,False
Norway,Security,2019,0,0.0,False,patents,False
Norway,Security,2020,2,2.0,False,patents,False
Norway,Security,2021,0,0.0,False,patents,False
Norway,Security,2022,0,0.0,False,patents,False
Norway,Security,2023,0,0.0,False,patents,False
Norway,Telecommunications,2016,0,0.0,True,patents,False
Norway,Telecommunications,2017,0,0.0,True,patents,False
Norway,Telecommunications,2018,3,3.0,True,patents,False
Norway,Telecommunications,2019,1,1.0,False,patents,False
Norway,Telecommunications,2020,1,1.0,False,patents,False
Norway,Telecommunications,2021,2,2.0,False,patents,False
Norway,Telecommunications,2022,1,1.0,False,patents,False
Norway,Telecommunications,2023,0,0.0,False,patents,False
Norway,Transportation,2016,0,0.0,True,patents,False
Norway,Transportation,2017,2,2.0,True,patents,False
Norway,Transportation,2018,2,2.0,True,patents,False
Norway,Transportation,2019,1,1.0,False,patents,False
Norway,Transportation,2020,1,1.0,False,patents,False
Norway,Transportation,2021,0,0.0,False,patents,False
Norway,Transportation,2022,3,2.0,False,patents,False
Norway,Transportation,2023,1,0.0,False,patents,False
Oman,Agriculture,2016,0,,False,patents,False
Oman,All,2016,1,,False,patents,False
Oman,Banking and Finance,2016,0,,False,patents,False
Oman,Business,2016,0,,False,patents,False
Oman,Energy Management,2016,0,,False,patents,False
Oman,Industry and Manufacturing,2016,0,,False,patents,False
Oman,Life Sciences,2016,1,,False,patents,False
Oman,Personal Devices and Computing,2016,0,,False,patents,False
Oman,Physical Sciences and Engineering,2016,0,,False,patents,False
Oman,Security,2016,0,,False,patents,False
Oman,Telecommunications,2016,0,,False,patents,False
Oman,Transportation,2016,1,,False,patents,False
Panama,Agriculture,2016,0,,False,patents,False
Panama,All,2016,2,,False,patents,False
Panama,Banking and Finance,2016,0,,False,patents,False
Panama,Business,2016,0,,False,patents,False
Panama,Energy Management,2016,0,,False,patents,False
Panama,Industry and Manufacturing,2016,0,,False,patents,False
Panama,Life Sciences,2016,1,,False,patents,False
Panama,Personal Devices and Computing,2016,0,,False,patents,False
Panama,Physical Sciences and Engineering,2016,0,,False,patents,False
Panama,Security,2016,0,,False,patents,False
Panama,Telecommunications,2016,0,,False,patents,False
Panama,Transportation,2016,0,,False,patents,False
Peru,Agriculture,2015,0,0.0,True,patents,False
Peru,Agriculture,2016,0,0.0,True,patents,False
Peru,Agriculture,2017,0,0.0,True,patents,False
Peru,Agriculture,2018,0,0.0,True,patents,False
Peru,Agriculture,2019,0,0.0,False,patents,False
Peru,Agriculture,2020,2,2.0,False,patents,False
Peru,Agriculture,2021,0,0.0,False,patents,False
Peru,Agriculture,2022,0,0.0,False,patents,False
Peru,Agriculture,2023,0,0.0,False,patents,False
Peru,All,2015,2,2.0,True,patents,False
Peru,All,2016,3,2.0,True,patents,False
Peru,All,2017,1,1.0,True,patents,False
Peru,All,2018,4,4.0,True,patents,False
Peru,All,2019,2,2.0,False,patents,False
Peru,All,2020,13,8.0,False,patents,False
Peru,All,2021,4,1.0,False,patents,False
Peru,All,2022,8,3.0,False,patents,False
Peru,All,2023,1,1.0,False,patents,False
Peru,Banking and Finance,2015,0,0.0,True,patents,False
Peru,Banking and Finance,2016,0,0.0,True,patents,False
Peru,Banking and Finance,2017,0,0.0,True,patents,False
Peru,Banking and Finance,2018,0,0.0,True,patents,False
Peru,Banking and Finance,2019,0,0.0,False,patents,False
Peru,Banking and Finance,2020,2,1.0,False,patents,False
Peru,Banking and Finance,2021,1,1.0,False,patents,False
Peru,Banking and Finance,2022,3,2.0,False,patents,False
Peru,Banking and Finance,2023,0,0.0,False,patents,False
Peru,Business,2015,0,0.0,True,patents,False
Peru,Business,2016,0,0.0,True,patents,False
Peru,Business,2017,0,0.0,True,patents,False
Peru,Business,2018,0,0.0,True,patents,False
Peru,Business,2019,0,0.0,False,patents,False
Peru,Business,2020,3,2.0,False,patents,False
Peru,Business,2021,1,0.0,False,patents,False
Peru,Business,2022,2,1.0,False,patents,False
Peru,Business,2023,0,0.0,False,patents,False
Peru,Energy Management,2015,0,0.0,True,patents,False
Peru,Energy Management,2016,0,0.0,True,patents,False
Peru,Energy Management,2017,0,0.0,True,patents,False
Peru,Energy Management,2018,0,0.0,True,patents,False
Peru,Energy Management,2019,0,0.0,False,patents,False
Peru,Energy Management,2020,1,1.0,False,patents,False
Peru,Energy Management,2021,1,0.0,False,patents,False
Peru,Energy Management,2022,0,0.0,False,patents,False
Peru,Energy Management,2023,0,0.0,False,patents,False
Peru,Industry and Manufacturing,2015,0,0.0,True,patents,False
Peru,Industry and Manufacturing,2016,0,0.0,True,patents,False
Peru,Industry and Manufacturing,2017,0,0.0,True,patents,False
Peru,Industry and Manufacturing,2018,0,0.0,True,patents,False
